,右-Fx,右-Fy,右-Fz,右-Mx,右-My,右-Mz,右-Mx',右-My',右-COPx,右-COPy,左-Fx,左-Fy,左-Fz,左-Mx,左-My,左-Mz,左-Mx',左-My',左-COPx,左-COPy,合成-Fx,合成-Fy,合成-Fz,合成-Mx,合成-My,合成-Mz,合成-COPx,合成-COPy,右-速度計,左-速度計,右-速度,左-速度,右-実速度,左-実速度,引張力,負荷制御,右-Fy電圧,左-Fy電圧,右-Fz電圧,左-Fz電圧
8.171,-1.00118026786325,0.00704143512218027,-0.564404839028731,-0.666666666666667,-0.4,1.8,-0.667528538325622,-0.522544464786462,0,0,0.47316367510911,0.122324584060067,0.0207501025182246,-1,0.05,0.75,-1.01497252908895,0.107915233833355,0,0,-0.528016592754138,0.129366019182248,-0.543654736510507,-1.68250106741457,-0.534000839028686,2.57351776238333,0,0,0.003662109375,0.0238037109375,0,0,-5.17977868705102E-11,-7.02149131384247E-48,5.859375,0,0.008544921875,0.0079345703125,0.0421142578125,0.00213623046875
8.172,-0.995264231239595,0.0243629565651669,-0.529245965308664,-1.16666666666667,0,1.2,-1.16964869255024,-0.121820341903726,0,0,0.476939747365711,0.116651556684295,0.0173729771649308,-1.66666666666667,-0.1,0.45,-1.68094481720482,-0.041622574922437,0,0,-0.518324483873884,0.141014513249461,-0.511872988143733,-2.85059350975507,-0.274953181090777,1.6688268744243,0,0,0.018310546875,0.025634765625,0,0,-3.84696571345425E-11,-7.29290022395733E-48,5.615234375,0,0.00823974609375,0.0079345703125,0.042724609375,0.00244140625
8.173,-0.986855782666078,0.0390552424534301,-0.481068125714509,-1.83333333333333,0.1,0.25,-1.83811369500963,-0.0207911477983279,0,0,0.481012723122,0.111307754160862,0.00768460193054865,-1.83333333333333,-0.15,0.4,-1.84695740244262,-0.0911240426898672,0,0,-0.505843059544077,0.150362996614292,-0.47338352378396,-3.68507109745226,-0.211620746927787,0.664739512388316,0,0,0.018310546875,0.018310546875,0,0,-2.3998664392099E-11,-6.06462753592055E-48,5.67626953125,0,0.0079345703125,0.00885009765625,0.0421142578125,0.00244140625
8.174,-0.976134391959202,0.0494735280039156,-0.420723225989832,-1.83333333333333,0.25,-0.55,-1.83938889316101,0.130521150424194,0,0,0.485607509018268,0.105086978172433,-0.00755281951067727,-1.83333333333333,-0.25,-0.1,-1.84619597946164,-0.190561640896164,0,0,-0.490526882940934,0.154560506176349,-0.42827604550051,-3.68558487262265,-0.144327253393718,-0.638654856165622,0,0,0.02197265625,0.025634765625,0,0,-1.16377861589231E-11,-4.25600526745193E-48,5.79833984375,0,0.00732421875,0.0079345703125,0.0421142578125,0.00213623046875
8.175,-0.963576056089201,0.0540679282064871,-0.349809297217191,-1.5,0,-1.25,-1.50661791441247,-0.117941709265318,0,0,0.490716646157764,0.0970048568036834,-0.0270034743580926,-1.33333333333333,-0.2,-0.5,-1.3452067278061,-0.13993628251029,0,0,-0.472859409931437,0.15107278501017,-0.376812771575284,-2.85182464221858,-0.323730379638864,-1.74124086656617,0,0,0.0238037109375,0.02197265625,0,0,-2.75037366862185E-12,-2.47421881535349E-48,5.67626953125,0,0.00732421875,0.0079345703125,0.0421142578125,0.0018310546875
8.176,-0.949858479729108,0.0515678443750088,-0.270584038470734,-1.16666666666667,-0.1,-1.6,-1.17297857081817,-0.216262677918843,0,0,0.496110624065383,0.0863637835236674,-0.0488222717301384,-1.33333333333333,-0.3,-0.85,-1.34390426043663,-0.239276059614397,0,0,-0.453747855663725,0.137931627898676,-0.319406310200873,-2.5168828312548,-0.500778137948322,-2.44290162841367,0,0,0.0238037109375,0.02197265625,0,0,2.58042155601378E-12,-1.04295291251254E-48,5.4931640625,0,0.00732421875,0.0079345703125,0.04150390625,0.0018310546875
8.177,-0.935792018228941,0.0411611951580524,-0.185728612291004,-1,-0.3,-1.85,-1.00503813028735,-0.414540943031222,0,0,0.501401126746197,0.0727799601024675,-0.0708636346588074,-1.16666666666667,0.1,-1.05,-1.17557493378321,0.161371497913735,0,0,-0.434390891482744,0.11394115526052,-0.256592246949811,-2.18061306407055,-0.276601900554456,-2.89354977195134,0,0,0.0201416015625,0.0201416015625,0,0,4.98026758807357E-12,-7.13608972374508E-50,5.7373046875,0,0.0079345703125,0.00732421875,0.0408935546875,0.00152587890625
8.178,-0.922274118152784,0.0226270883667541,-0.0980869528585597,-2,-0.4,-1.9,-2.00276955561609,-0.512886352061901,0,0,0.506136379563628,0.0561873832721388,-0.0908938174488649,0,0.05,-1.2,-0.00687733571250979,0.111951092858588,0,0,-0.416137738589156,0.0788144716388929,-0.188980770307425,-2.0096468913286,-0.40240265882689,-3.0931536998393,0,0,0.02197265625,0.02197265625,0,0,5.34062370388895E-12,4.68139497138574E-49,5.79833984375,0,0.0067138671875,0.0067138671875,0.0396728515625,0.00152587890625
8.179,-0.91027141644361,-0.00360916373732867,-0.010526071257177,-1.16666666666667,-0.15,-1.95,-1.16622490502522,-0.261417221372698,0,0,0.509897184859598,0.0368436769334829,-0.1067308462808,-0.333333333333333,0,-1.5,-0.337842999389992,0.0624114154268148,0,0,-0.400374231584012,0.0332345131961543,-0.117256917537977,-1.50406790441521,-0.179380031841064,-3.44174762050316,0,0,0.02197265625,0.018310546875,0,0,4.52875060590674E-12,6.71961387224984E-49,5.859375,0,0.00762939453125,0.00701904296875,0.0396728515625,0.00091552734375
8.18,-0.900799438915705,-0.0364981027014036,0.0741288501401275,-0.5,-0.25,-1.65,-0.495532632229348,-0.360257851323282,0,0,0.512369262116035,0.0153515348009124,-0.116397376985936,0.333333333333333,0.25,-1.75,0.331454305473702,0.312713997683003,0,0,-0.38843017679967,-0.0211465679004912,-0.0422685268458089,-0.164078326755647,-0.00867650330656258,-3.38942267394953,0,0,0.018310546875,0.018310546875,0,0,3.23526494544468E-12,6.55604015493033E-49,5.55419921875,0,0.00732421875,0.0042724609375,0.03692626953125,-0.00335693359375
8.181,-0.894826592349228,-0.0744362448519247,0.153240474952009,-0.166666666666667,-0.25,-1.35,-0.157555670296791,-0.359526774903545,0,0,0.513389671805125,-0.00734036247134379,-0.118351053991437,1,0.2,-2.15,1.00089846036649,0.262838895828947,0,0,-0.381436920544102,-0.0817766073232685,0.0348894209605726,0.843342790069701,-0.0412832071701351,-3.48631243999436,0,0,0.02197265625,0.02197265625,0,0,1.92491134221128E-12,5.23120663823361E-49,5.7373046875,0,0.00701904296875,0.00457763671875,0.03753662109375,-0.003662109375
8.182,-0.893070685145739,-0.115366416816236,0.224548241899091,0.333333333333333,-0.15,-1.05,0.347454182751641,-0.259311851861838,0,0,0.512961313416455,-0.0299794908727368,-0.111679318733595,1,0.1,-2.25,1.00366948968282,0.162786464762174,0,0,-0.380109371729284,-0.145345907688973,0.112868923165496,1.35112367243446,-0.0279349647305964,-3.28258106710753,0,0,0.0201416015625,0.025634765625,0,0,8.52502226770594E-13,3.52746190169794E-49,6.04248046875,0,0.00579833984375,0.00396728515625,0.037841796875,-0.00274658203125
8.183,-0.895759788771859,-0.156936348834824,0.286268033916539,0.333333333333333,-0.25,-0.55,0.352542342430716,-0.359640998145676,0,0,0.511224496034475,-0.0510730205269056,-0.0961424328754465,1.66666666666667,0.1,-2.1,1.67291800437916,0.16257387831462,0,0,-0.384535292737385,-0.20800936936173,0.190125601041092,2.02546034680988,-0.119055384605491,-2.62840388102518,0,0,0.02197265625,0.02197265625,0,0,1.11135488190873E-13,1.93983995312933E-49,5.7373046875,0,0.00701904296875,0.00396728515625,0.03814697265625,-0.0030517578125
8.184,-0.902476948168811,-0.19670597346638,0.337117170972325,0.333333333333333,-0.4,-0.25,0.357410144485618,-0.510463178455863,0,0,0.5083942533364,-0.068979925328057,-0.0721069998832868,1.83333333333333,0.15,-1.55,1.84177647619349,0.212227456608375,0,0,-0.394082694832411,-0.265685898794437,0.265010171089038,2.19918662067911,-0.214753990992942,-1.77394388617978,0,0,0.018310546875,0.0201416015625,0,0,-3.11204299790059E-13,7.14467176803574E-50,5.615234375,0,0.0067138671875,0.0048828125,0.0384521484375,-0.00244140625
8.185,-0.91217455600777,-0.232309817705083,0.376327025728299,1.33333333333333,-0.5,-0.1,1.36176805502044,-0.611650165655351,0,0,0.504691333446016,-0.082060484406499,-0.0404452494425405,1.33333333333333,0.1,-1.1,1.34337753662469,0.161774219213792,0,0,-0.407483222561755,-0.314370302111582,0.335881776285758,2.70514559164512,-0.364854402306708,-1.16934913600709,0,0,0.0201416015625,0.02197265625,0,0,-4.81178941740241E-13,-8.37067557357246E-51,5.79833984375,0,0.00579833984375,0.00396728515625,0.037841796875,-0.0030517578125
8.186,-0.923356984927079,-0.261546914510272,0.403653041305094,1.66666666666667,-0.25,0.2,1.69868000900272,-0.363018894955075,0,0,0.500310136269863,-0.0888595719451326,-0.00241620160376535,1.5,0.05,-0.65,1.51087641160608,0.111237960679431,0,0,-0.423046848657217,-0.350406486455404,0.401236839701328,3.20955642060881,-0.168942808722236,-0.414771782116712,0,0,0.02197265625,0.02197265625,0,0,-4.82467573773436E-13,-5.00073257027582E-50,5.7373046875,0,0.0067138671875,0.00396728515625,0.0384521484375,-0.00244140625
8.187,-0.934350643238989,-0.282482174386747,0.419393582729218,2.5,-0.1,0.2,2.53457581814494,-0.214364518732452,0,0,0.495449286195664,-0.0882698905289978,0.0404584762005676,1.33333333333333,-0.05,0.1,1.34413756793408,0.0106429926303493,0,0,-0.438901357043325,-0.370752064915745,0.459852058929786,3.87871338607902,-0.126418764370258,0.339619305906981,0,0,0.0201416015625,0.02197265625,0,0,-3.92184155470357E-13,-6.31205679004444E-50,5.7373046875,0,0.0067138671875,0.003662109375,0.03936767578125,-0.0030517578125
8.188,-0.943575737328681,-0.293597392711317,0.424425270477945,2.66666666666667,0.2,0.4,2.70260298753453,0.0845063297509695,0,0,0.490368616973852,-0.0796311843684244,0.0865184278234793,0,0.05,0.9,0.00974685696669514,0.1100211187176,0,0,-0.453207120354829,-0.373228577079741,0.510943698301424,2.71234984450123,0.26346044437008,1.34364910650195,0,0,0.00732421875,0.0201416015625,0,0,-2.69347124480359E-13,-5.83177728295427E-50,5.615234375,0,0.00732421875,0.0048828125,0.03936767578125,-0.0030517578125
8.189,-0.949758124207457,-0.293943364540612,0.420223859436765,2,0.2,0.45,2.03597866781977,0.0837496055970073,0,0,0.485411848338235,-0.0627493656434739,0.13408394577933,0.333333333333333,0,1.15,0.341013855688095,0.0594144102365999,0,0,-0.464346275869222,-0.356692730184086,0.554307805216095,2.37699252350787,0.201536558219724,1.64716357577502,0,0,0.0164794921875,0.02197265625,0,0,-1.52048719634035E-13,-4.47204548588553E-50,5.7373046875,0,0.00762939453125,0.00457763671875,0.0396728515625,-0.0018310546875
8.19,-0.95203457364839,-0.28325071481895,0.408826652634947,1.5,0.15,0.65,1.53466988749384,0.0334709681854371,0,0,0.480973899172514,-0.0378818170103958,0.181491866419,0.5,0.05,1.5,0.504636734402072,0.108871205258716,0,0,-0.471060674475876,-0.321132531829346,0.590318519053947,2.03930662189591,0.188718469832206,2.20005525515294,0,0,0.02197265625,0.02197265625,0,0,-5.98683406636296E-14,-2.89256076682477E-50,5.7373046875,0,0.0079345703125,0.00732421875,0.0421142578125,0.00244140625
8.191,-0.949959191248577,-0.261982085915577,0.392725088147389,1.66666666666667,0,0.55,1.69873327398273,-0.116275005008826,0,0,0.47744143938651,-0.00573292730357696,0.227016932212548,0.166666666666667,-0.05,1.8,0.167368376968624,0.00843883218090877,0,0,-0.472517751862067,-0.267715013219154,0.619742020359936,1.86610165095136,-0.0740317090172095,2.40227482835685,0,0,0.010986328125,0.02197265625,0,0,1.32989823996509E-15,-1.49193938824031E-50,5.4931640625,0,0.00823974609375,0.0079345703125,0.04150390625,0.00274658203125
8.192,-0.943473967510807,-0.23131936559805,0.37469602442414,1.16666666666667,0.15,0.35,1.19498015701587,0.0345187863766772,0,0,0.475145976336931,0.0325740858672341,0.268861001066171,-0.333333333333333,-0.2,1.95,-0.337320401443483,-0.14184213249636,0,0,-0.468327991173876,-0.198745279730816,0.643557025490311,0.857659755572385,-0.0857330013546568,2.35383426409892,0,0,0.0201416015625,0.02197265625,0,0,3.4213406266429E-14,-4.52273819550291E-51,5.4931640625,0,0.008544921875,0.0079345703125,0.04241943359375,0.00244140625
8.193,-0.932875770525901,-0.193096115778895,0.357603349170201,0.666666666666667,0.25,0.55,0.690301631238003,0.13581600568763,0,0,0.474346790812536,0.0755750966221865,0.305356217101803,-0.666666666666667,-0.2,1.75,-0.675917058493222,-0.141939952804546,0,0,-0.458528979713365,-0.117521019156709,0.662959566272004,0.0143845727447811,0.00453446782503741,2.35480892732982,0,0,0.010986328125,0.0201416015625,0,0,4.55657375674644E-14,1.95911920178916E-51,5.7373046875,0,0.00823974609375,0.0079345703125,0.0421142578125,0.0018310546875
8.194,-0.91877535016618,-0.149673095912531,0.344216949744685,0.666666666666667,0.05,0.55,0.68498665360636,-0.0624581028603405,0,0,0.475225722422621,0.121546561079974,0.335237799408344,0,-0.15,1.2,-0.0148772990761888,-0.0918323715754712,0,0,-0.443549627743559,-0.0281265348325569,0.679454749153029,0.670109354530172,-0.152458727767198,1.80532881002647,0,0,0.010986328125,0.02197265625,0,0,4.31198321286405E-14,5.09912616444998E-51,5.67626953125,0,0.008544921875,0.00885009765625,0.04241943359375,0.00244140625
8.195,-0.902058912030631,-0.103748960782416,0.337012029635684,0.833333333333333,-0.25,0.85,0.846032206133101,-0.360412010832549,0,0,0.477845801888776,0.1685635397901,0.357785198261342,0,0.1,0.95,-0.0206321772703082,0.158488326151186,0,0,-0.424213110141855,0.0648145790076835,0.694797227897026,0.825400028862793,-0.206161411080997,1.85555175011679,0,0,0.0238037109375,0.018310546875,0,0,3.36644387422878E-14,5.83766260569328E-51,5.79833984375,0,0.008544921875,0.0091552734375,0.04150390625,0.00274658203125
8.196,-0.883855864543833,-0.0581292499461804,0.337910595900802,0.833333333333333,0,0.9,0.840448353526746,-0.108183957820165,0,0,0.48206621211274,0.214580752920507,0.372802568617035,-0.333333333333333,0.2,0.35,-0.359598017490803,0.259004904362599,0,0,-0.401789652431093,0.156451502974326,0.710713164517837,0.480850336035942,0.143702984108323,1.3056328405848,0,0,0.018310546875,0.02197265625,0,0,2.21969375800104E-14,5.1367180420458E-51,5.7373046875,0,0.008544921875,0.00823974609375,0.04150390625,0.0018310546875
8.197,-0.865495206429388,-0.0154983432452172,0.348078738973063,0.833333333333333,0,0.75,0.835230330546548,-0.105936613266957,0,0,0.487475617128264,0.257572809542931,0.380517706077862,-0.833333333333333,0.3,0.25,-0.864860245221388,0.359667015536499,0,0,-0.378019589301124,0.242074466297714,0.728596445050926,-0.0296299146748402,0.247112852980163,1.05570651516878,0,0,0.0201416015625,0.0238037109375,0,0,1.18024588866315E-14,3.78857986664938E-51,5.67626953125,0,0.008544921875,0.00823974609375,0.04119873046875,0.00152587890625
8.198,-0.848421288640268,0.0217579780182256,0.367873367606045,0.666666666666667,-0.3,0.75,0.664003490157236,-0.403846765729569,0,0,0.493388055739082,0.295701941776149,0.381491344966107,-1.33333333333333,0.4,-0.15,-1.36952725100673,0.460390698022464,0,0,-0.355033232901186,0.317459919794374,0.749364712572152,-0.705523760849498,0.0537658649114422,0.655884568606616,0,0,0.018310546875,0.0201416015625,0,0,3.94902935611775E-15,2.34425314231224E-51,5.7373046875,0,0.0079345703125,0.00732421875,0.04150390625,0.001220703125
8.199,-0.834051318746074,0.0516637548655687,0.396849020867519,-0.333333333333333,-0.4,0.6,-0.339656976928879,-0.50208788141452,0,0,0.498882697823921,0.327471213947727,0.37657181658296,-1,0.5,-0.95,-1.0400824765872,0.561063242213648,0,0,-0.335168620922153,0.379134968813296,0.773420837450479,-1.37973945351608,0.0631119104731786,-0.29373527834724,0,0,0.0201416015625,0.02197265625,0,0,-1.04769042398058E-15,1.12020385330205E-51,5.4931640625,0,0.00732421875,0.00762939453125,0.04058837890625,0.00152587890625
8.2,-0.823607608722102,0.072724858132382,0.433744631772391,-1.66666666666667,-0.65,0.7,-1.67556818930207,-0.750809571307585,0,0,0.50286531581454,0.351847491068513,0.366869663813097,-0.833333333333333,0.2,-1.65,-0.876399466240119,0.2615507146557,0,0,-0.320742292907562,0.424572349200895,0.800614295585488,-2.55196765554219,-0.47561636318819,-0.893058982881029,0,0,0.018310546875,0.0201416015625,0,0,-3.55548368791993E-15,2.46236837112406E-52,5.55419921875,0,0.006103515625,0.0054931640625,0.0384521484375,-0.00396728515625
8.201,-0.817962140420761,0.083981198056451,0.476557622032977,-1,-0.75,0.75,-1.01027929864211,-0.850118565987501,0,0,0.504151637046671,0.368342231070782,0.353710944846325,-0.166666666666667,-0.05,-2.05,-0.21175175574973,0.0117081603745126,0,0,-0.313810503374089,0.452323429127233,0.830268566879302,-1.22203105439184,-0.813349683466912,-1.24199034926508,0,0,0.0146484375,0.018310546875,0,0,-4.2428142840249E-15,-2.73383281377821E-52,5.615234375,0,0.00640869140625,0.0054931640625,0.03875732421875,-0.00274658203125
8.202,-0.81749675916062,0.0850390257178056,0.522814106157314,-1.5,-0.6,0.25,-1.51040877674786,-0.70006160332126,0,0,0.501576724895695,0.377033592877154,0.338558325319254,-0.166666666666667,0.1,-2.15,-0.21281557843483,0.161392991127233,0,0,-0.315920034264925,0.462072618594959,0.861372431476568,-1.72322435518269,-0.501080432903062,-1.84043310829949,0,0,0.02197265625,0.0201416015625,0,0,-3.81488983821677E-15,-5.03166625065962E-52,5.37109375,0,0.00732421875,0.0054931640625,0.03814697265625,-0.00244140625
8.203,-0.822011962416522,0.0760825325680965,0.569908922484818,-1.83333333333333,-0.25,-0.15,-1.84264583531967,-0.350614264199782,0,0,0.494147724233101,0.378501719493342,0.322929273731944,-0.166666666666667,0.2,-2.1,-0.212995277132652,0.260483681446132,0,0,-0.32786423818342,0.454584252061439,0.892838196216761,-2.05564111245232,-0.0397467344080644,-2.18830648586725,0,0,0.02197265625,0.0238037109375,0,0,-2.86383103135641E-15,-5.32695006272842E-52,5.92041015625,0,0.0067138671875,0.00457763671875,0.03814697265625,-0.00244140625
8.204,-0.830751596210831,0.057868899026398,0.615318202363623,-1.83333333333333,-0.4,-0.75,-1.84041648657416,-0.501683995376206,0,0,0.481229934072202,0.373664890395157,0.308310767095384,-0.333333333333333,0.15,-2.05,-0.379069915917701,0.208902543930438,0,0,-0.349521662138628,0.431533789421555,0.923628969459007,-2.21948640249187,-0.230151934651047,-2.73557761776077,0,0,0.02197265625,0.02197265625,0,0,-1.80887432253749E-15,-4.48232251128154E-52,5.7373046875,0,0.00732421875,0.0030517578125,0.0384521484375,-0.00244140625
8.205,-0.842557614231216,0.0317104037557158,0.65668891381936,-2,-0.2,-1.4,-2.0038813534197,-0.303129051981901,0,0,0.462698171986227,0.363581766951493,0.296075028945656,0.333333333333333,0.25,-1.65,0.288830925058471,0.306634256251114,0,0,-0.379859442244989,0.395292170707209,0.952763942765016,-1.71505042836123,0.0770704367834491,-2.98229824190806,0,0,0.0164794921875,0.02197265625,0,0,-8.96596975146938E-16,-3.17979000449143E-52,5.67626953125,0,0.0067138671875,0.0048828125,0.03875732421875,-0.00274658203125
8.206,-0.856101669726073,-0.000574552918861798,0.691911032257762,-1.16666666666667,-0.15,-1.5,-1.1665963413894,-0.254786844374471,0,0,0.439006554236458,0.349320817458404,0.287435338789509,0.333333333333333,0,-1.4,0.290576465276425,0.0537344022385424,0,0,-0.417095115489615,0.348746264539542,0.979346371047271,-0.876019876112973,-0.118539400668405,-2.82862134444304,0,0,0.018310546875,0.02197265625,0,0,-2.33597210503668E-16,-1.87495464952933E-52,5.7373046875,0,0.00732421875,0.00396728515625,0.0384521484375,-0.00244140625
8.207,-0.87012167299444,-0.0367743867061668,0.719173472786345,-1.66666666666667,0.05,-1.95,-1.66216548173383,-0.0565028927745195,0,0,0.411189968106516,0.331931409126201,0.283437464904591,1.33333333333333,-0.15,-0.95,1.29270492885629,-0.0996703479037625,0,0,-0.458931704887925,0.295157022420035,1.00261093769094,-0.369460552877546,-0.0672830950704042,-2.8247840176502,0,0,0.0201416015625,0.02197265625,0,0,1.69416120163199E-16,-8.14924916035331E-53,5.79833984375,0,0.00762939453125,0.00457763671875,0.03814697265625,-0.00244140625
8.208,-0.883578445305603,-0.0744617644949251,0.736987287850549,-1.16666666666667,-0.05,-1.9,-1.15755254669249,-0.158150001705406,0,0,0.380812312790687,0.312473261196468,0.284946580894729,0.5,-0.15,-0.55,0.461753272829552,-0.10338857291442,0,0,-0.502766132514916,0.238011496701543,1.02193386874528,-0.695799273862936,-0.169322270400838,-2.37106525475896,0,0,0.018310546875,0.0201416015625,0,0,3.55670449571975E-16,-8.73284985344112E-54,5.7373046875,0,0.00732421875,0.0048828125,0.03814697265625,-0.00152587890625
8.209,-0.89567416159639,-0.111201824667853,0.744258577097346,-0.333333333333333,-0.1,-1.65,-0.319722229993988,-0.209630517379398,0,0,0.349842892179282,0.292039826980192,0.292592197523937,0.5,-0.15,-0.15,0.464254325177625,-0.107179229997256,0,0,-0.545831269417107,0.180838002312338,1.03685077462128,0.144532095183636,-0.224669805943678,-1.7177387030638,0,0,0.0146484375,0.0238037109375,0,0,3.89444294228053E-16,3.23077665078303E-53,5.4931640625,0,0.00732421875,0.0048828125,0.0396728515625,-0.001220703125
8.21,-0.905782934624417,-0.144772667797094,0.740432447944207,0.333333333333333,-0.3,-1.25,0.351053507871698,-0.410867831198029,0,0,0.320451134951109,0.271749320042008,0.306686136089382,0.833333333333333,0.05,-0.05,0.800071216560192,0.0892232189180158,0,0,-0.585331799673307,0.126976652244914,1.04711858403359,1.15112472443189,-0.233160364661628,-1.21502951448082,0,0,0.018310546875,0.0201416015625,0,0,3.34292788098744E-16,4.84359022761311E-53,5.67626953125,0,0.00823974609375,0.0079345703125,0.04241943359375,0.00335693359375
8.211,-0.913401688586837,-0.173373973716755,0.725560034291964,0.333333333333333,-0.05,-1.05,0.354554307716264,-0.161800366683029,0,0,0.294760833314767,0.252707180244437,0.327161403201772,0,0.25,0.25,-0.0309313588619191,0.286078725997727,0,0,-0.61864085527207,0.0793332065276822,1.05272143749374,0.323622948854345,0.205551680057098,-0.713079444591917,0,0,0.0238037109375,0.0201416015625,0,0,2.41394849734119E-16,4.80345282889561E-53,5.7373046875,0,0.00885009765625,0.00823974609375,0.04150390625,0.0030517578125
8.212,-0.918150614384017,-0.195766034954773,0.700207144365279,0.833333333333333,0.05,-0.55,0.857295096011798,-0.0623816352006036,0,0,0.274616309834964,0.235918864518841,0.353494944758383,0,0.2,0.35,-0.0288764690171061,0.2336130363238,0,0,-0.643534304549052,0.0401528295640677,1.05370208912366,0.828418626994691,0.241960689843003,-0.111936280507383,0,0,0.018310546875,0.02197265625,0,0,1.45577825203841E-16,3.87593568576619E-53,5.7373046875,0,0.008544921875,0.00823974609375,0.04150390625,0.00213623046875
8.213,-0.919783603837632,-0.211300001727603,0.665361390153677,1.66666666666667,0,0.05,1.69252978687813,-0.112581513109726,0,0,0.261388128163974,0.222145640691324,0.384579891094942,-0.333333333333333,0.2,0.6,-0.360523959753951,0.23199390688727,0,0,-0.658395475673658,0.0108456389637207,1.04994128124862,1.33200582712417,0.176691819585526,0.738422911053461,0,0,0.0238037109375,0.025634765625,0,0,6.62485395296801E-17,2.6428709040287E-53,5.859375,0,0.0079345703125,0.008544921875,0.042724609375,0.0030517578125
8.214,-0.918202242714642,-0.21985550382779,0.622446654615679,2.16666666666667,0.15,0.3,2.19357698033519,0.0376120454917279,0,0,0.255842733247288,0.211767734803402,0.418649483734437,-0.666666666666667,0.1,0.85,-0.692587037406603,0.131315150549468,0,0,-0.662359509467354,-0.00808776902438799,1.04109613835012,1.50098994292859,0.210501818900969,1.23805114068076,0,0,0.018310546875,0.0146484375,0,0,1.08052318291182E-17,1.47689377500537E-53,5.7373046875,0,0.00946044921875,0.008544921875,0.04180908203125,0.0030517578125
8.215,-0.913491093997769,-0.221754665436418,0.573305712472881,2.16666666666667,0.15,0.8,2.19380943771608,0.0381886900946731,0,0,0.258094114062556,0.204732068937877,0.453373194203045,-0.666666666666667,0.35,0.6,-0.691725871904663,0.381590719561257,0,0,-0.655396979935213,-0.0170225964985406,1.02667890667593,1.50208356581142,0.444245643382977,1.48700329381236,0,0,0.0201416015625,0.0201416015625,0,0,-2.12506847118907E-17,5.6710753967012E-54,5.859375,0,0.00823974609375,0.00823974609375,0.04180908203125,0.0018310546875
8.216,-0.90595401249044,-0.217712804591781,0.520092062977784,2.83333333333333,0.15,1.05,2.85998138061537,0.0391112288711701,0,0,0.267627326110275,0.200594263417408,0.486128640805256,-1.5,0.35,0.6,-1.52455273784229,0.382757584715898,0,0,-0.638326686380165,-0.0171185411743734,1.00622070378304,1.33542864277308,0.428797351710263,1.73533464187387,0,0,0.025634765625,0.018310546875,0,0,-3.45993133019495E-17,-3.24124870727055E-55,5.67626953125,0,0.00885009765625,0.00823974609375,0.04241943359375,0.00244140625
8.217,-0.896114062245967,-0.208805259691769,0.465183566251084,2.66666666666667,0.1,1.6,2.69222443045294,-0.00968436121890634,0,0,0.283362177364049,0.198613779624205,0.51433677452774,-0.5,0.25,0.25,-0.524310326626003,0.28468353050936,0,0,-0.612751884881918,-0.0101914800675634,0.979520340778824,2.16791410382694,0.264971914802015,1.93311348402046,0,0,0.0201416015625,0.02197265625,0,0,-3.53022065620038E-17,-3.50895408232475E-54,5.859375,0,0.0079345703125,0.008544921875,0.0421142578125,0.00244140625
8.218,-0.884668920002967,-0.196408312931567,0.411069794278106,1.83333333333333,0.15,1.95,1.85737371083616,0.0417165241916369,0,0,0.303735012614178,0.1978752527511,0.535752979425346,-0.833333333333333,0.35,0.05,-0.857553264270068,0.387177165543975,0,0,-0.580933907388789,0.00146693981953344,0.946822773703452,0.999820446566089,0.403458319965575,2.08043384739926,0,0,0.0164794921875,0.025634765625,0,0,-2.90258420488278E-17,-4.57161670270987E-54,5.7373046875,0,0.0079345703125,0.00762939453125,0.04150390625,0.00152587890625
8.219,-0.872415301554271,-0.182122493139527,0.360100314374161,1.33333333333333,0.1,2,1.35562512649361,-0.00678363291024278,0,0,0.326798960075294,0.197418981332484,0.54871719825671,-1.16666666666667,0,-0.05,-1.19083074998176,0.040000192713216,0,0,-0.545616341478977,0.015296488192957,0.908817512630871,0.164794376511849,-0.00526128450906668,2.02742646079229,0,0,0.0146484375,0.0146484375,0,0,-2.01542675129168E-17,-4.28489997394094E-54,5.55419921875,0,0.00762939453125,0.00823974609375,0.040283203125,0.0018310546875
8.22,-0.860159126311884,-0.167686595953572,0.314232585979958,1.66666666666667,-0.15,1.8,1.68719150601138,-0.255283477060575,0,0,0.350349730524026,0.196351418715421,0.552339352567601,-1,-0.2,-0.05,-1.02403341365077,-0.157117192983859,0,0,-0.509809395787858,0.0286648227618489,0.866571938547559,0.663158092360616,-0.460974450428313,1.82426375499247,0,0,0.02197265625,0.02197265625,0,0,-1.15504927262412E-17,-3.32166206526336E-54,5.859375,0,0.00732421875,0.0042724609375,0.0384521484375,-0.00335693359375
8.221,-0.848632429760712,-0.15486523350308,0.274982388082758,2,-0.15,1.6,2.01895550458078,-0.253872609402711,0,0,0.372101750925441,0.193927038448683,0.546538392697698,-0.5,-0.25,-0.2,-0.523736669506119,-0.204454745686726,0,0,-0.476530678835271,0.039061804945603,0.821520780780456,1.49521883507466,-0.513724780030885,1.47115362347816,0,0,0.02197265625,0.0238037109375,0,0,-4.71412292448338E-18,-2.17377640228824E-54,5.79833984375,0,0.00640869140625,0.0048828125,0.0384521484375,-0.00335693359375
